Step,Agent_ID,Action
51786,2,97
51787,0,84
51787,1,100
51787,2,38
51788,0,30
51788,1,95
51788,2,96
51789,0,79
51789,1,4
51789,2,26
51790,0,74
51790,1,32
51790,2,37
51791,0,84
51791,1,38
51791,2,1
51792,0,84
51792,1,38
51792,2,29
51793,0,52
51793,1,61
51793,2,63
51794,0,93
51794,1,74
51794,2,96
51795,0,53
51795,1,8
51795,2,36
51796,0,60
51796,1,42
51796,2,22
51797,0,84
51797,1,5
51797,2,74
51798,0,50
51798,1,93
51798,2,3
51799,0,18
51799,1,42
51799,2,74
51800,0,96
51800,1,80
51800,2,101
51801,0,3
51801,1,59
51801,2,99
51802,0,16
51802,1,4
51802,2,95
51803,0,59
51803,1,9
51803,2,74
51804,0,37
51804,1,54
51804,2,78
51805,0,45
51805,1,44
51805,2,74
51806,0,21
51806,1,102
51806,2,41
51807,0,18
51807,1,66
51807,2,31
51808,0,34
51808,1,50
51808,2,10
51809,0,84
51809,1,23
51809,2,59
51810,0,95
51810,1,101
51810,2,37
51811,0,4
51811,1,93
51811,2,17
51812,0,45
51812,1,52
51812,2,34
51813,0,79
51813,1,92
51813,2,27
51814,0,11
51814,1,42
51814,2,69
51815,0,42
51815,1,84
51815,2,15
51816,0,2
51816,1,67
51816,2,32
51817,0,15
51817,1,36
51817,2,20
51818,0,3
51818,1,3
51818,2,14
51819,0,94
51819,1,8
51819,2,25
51820,0,94
51820,1,0
51820,2,46
51821,0,34
51821,1,22
51821,2,44
51822,0,2
51822,1,15
51822,2,39
51823,0,48
51823,1,1
51823,2,2
51824,0,34
51824,1,33
51824,2,15
51825,0,21
51825,1,21
51825,2,52
51826,0,36
51826,1,25
51826,2,67
51827,0,98
51827,1,22
51827,2,39
51828,0,68
51828,1,4
51828,2,10
51829,0,54
51829,1,30
51829,2,82
51830,0,51
51830,1,53
51830,2,1
51831,0,58
51831,1,53
51831,2,20
51832,0,26
51832,1,31
51832,2,76
51833,0,36
51833,1,31
51833,2,19
51834,0,58
51834,1,36
51834,2,37
51835,0,65
51835,1,28
51835,2,39
51836,0,1
51836,1,17
51836,2,21
51837,0,86
51837,1,53
51837,2,52
51838,0,47
51838,1,98
51838,2,102
51839,0,47
51839,1,15
51839,2,62
51840,0,84
51840,1,14
51840,2,63
51841,0,22
51841,1,9
51841,2,44
51842,0,88
51842,1,53
51842,2,19
51843,0,58
51843,1,4
51843,2,62
51844,0,100
51844,1,91
51844,2,71
51845,0,76
51845,1,17
51845,2,45
51846,0,1
51846,1,85
51846,2,34
51847,0,84
51847,1,16
51847,2,75
51848,0,51
51848,1,101
51848,2,11
51849,0,15
51849,1,16
51849,2,67
51850,0,45
51850,1,33
51850,2,1
51851,0,74
51851,1,37
51851,2,54
51852,0,100
51852,1,30
51852,2,24
51853,0,14
51853,1,47
51853,2,84
51854,0,64
51854,1,32
51854,2,61
51855,0,47
51855,1,36
51855,2,94
51856,0,13
51856,1,6
51856,2,75
51857,0,1
51857,1,84
51857,2,63
51858,0,67
51858,1,15
51858,2,10
51859,0,79
51859,1,76
51859,2,57
51860,0,1
51860,1,16
51860,2,72
51861,0,1
51861,1,57
51861,2,15
51862,0,2
51862,1,34
51862,2,59
51863,0,1
51863,1,88
51863,2,63
51864,0,1
51864,1,23
51864,2,59
51865,0,90
51865,1,37
51865,2,29
51866,0,13
51866,1,63
51866,2,102
51867,0,51
51867,1,62
51867,2,88
51868,0,58
51868,1,58
51868,2,47
51869,0,27
51869,1,47
51869,2,86
51870,0,73
51870,1,42
51870,2,76
51871,0,20
51871,1,17
51871,2,15
51872,0,58
51872,1,26
51872,2,52
51873,0,77
51873,1,30
51873,2,96
51874,0,53
51874,1,3
51874,2,94
51875,0,15
51875,1,44
51875,2,102
51876,0,67
51876,1,32
51876,2,30
51877,0,37
51877,1,65
51877,2,52
51878,0,76
51878,1,50
51878,2,86
51879,0,94
51879,1,7
51879,2,11
51880,0,3
51880,1,9
51880,2,52
51881,0,79
51881,1,32
51881,2,86
51882,0,58
51882,1,45
51882,2,85
51883,0,74
51883,1,39
51883,2,75
51884,0,2
51884,1,44
51884,2,57
51885,0,3
51885,1,45
51885,2,77
51886,0,62
51886,1,58
51886,2,52
51887,0,25
51887,1,49
51887,2,27
51888,0,79
51888,1,70
51888,2,69
51889,0,6
51889,1,26
51889,2,82
51890,0,58
51890,1,34
51890,2,63
51891,0,71
51891,1,31
51891,2,44
51892,0,52
51892,1,81
51892,2,39
51893,0,1
51893,1,43
51893,2,82
51894,0,58
51894,1,44
51894,2,90
51895,0,43
51895,1,16
51895,2,45
51896,0,81
51896,1,46
51896,2,19
51897,0,91
51897,1,9
51897,2,11
51898,0,81
51898,1,80
51898,2,22
51899,0,78
51899,1,20
51899,2,17
51900,0,40
51900,1,9
51900,2,28
51901,0,16
51901,1,74
51901,2,14
51902,0,30
51902,1,9
51902,2,99
51903,0,36
51903,1,11
51903,2,44
51904,0,7
51904,1,95
51904,2,63
51905,0,1
51905,1,26
51905,2,80
51906,0,26
51906,1,16
51906,2,82
51907,0,48
51907,1,66
51907,2,25
51908,0,0
51908,1,0
51908,2,25
51909,0,27
51909,1,100
51909,2,92
51910,0,62
51910,1,41
51910,2,16
51911,0,85
51911,1,69
51911,2,90
51912,0,22
51912,1,44
51912,2,42
51913,0,93
51913,1,20
51913,2,61
51914,0,38
51914,1,100
51914,2,33
51915,0,48
51915,1,74
51915,2,13
51916,0,38
51916,1,11
51916,2,91
51917,0,18
51917,1,22
51917,2,74
51918,0,49
51918,1,52
51918,2,14
51919,0,48
51919,1,41
51919,2,82
51920,0,41
51920,1,52
51920,2,77
51921,0,74
51921,1,30
51921,2,25
51922,0,4
51922,1,49
51922,2,80
51923,0,77
51923,1,19
51923,2,86
51924,0,56
51924,1,13
51924,2,59
51925,0,23
51925,1,41
51925,2,23
51926,0,22
51926,1,29
51926,2,12
51927,0,75
51927,1,54
51927,2,21
51928,0,27
51928,1,26
51928,2,101
51929,0,30
51929,1,38
51929,2,10
51930,0,30
51930,1,46
51930,2,38
51931,0,62
51931,1,1
51931,2,54
51932,0,20
51932,1,12
51932,2,7
51933,0,63
51933,1,100
51933,2,95
51934,0,80
51934,1,85
51934,2,88
51935,0,79
51935,1,29
51935,2,71
51936,0,0
51936,1,68
51936,2,25
51937,0,84
51937,1,42
51937,2,31
51938,0,68
51938,1,0
51938,2,14
51939,0,38
51939,1,55
51939,2,72
51940,0,100
51940,1,45
51940,2,17
51941,0,30
51941,1,84
51941,2,90
51942,0,82
51942,1,78
51942,2,25
51943,0,1
51943,1,14
51943,2,25
51944,0,39
51944,1,26
51944,2,14
51945,0,84
51945,1,17
51945,2,29
51946,0,49
51946,1,60
51946,2,15
51947,0,9
51947,1,53
51947,2,73
51948,0,1
51948,1,65
51948,2,101
51949,0,7
51949,1,43
51949,2,9
51950,0,13
51950,1,43
51950,2,66
51951,0,73
51951,1,35
51951,2,3
51952,0,1
51952,1,17
51952,2,40
51953,0,49
51953,1,53
51953,2,82
51954,0,96
51954,1,87
51954,2,38
51955,0,100
51955,1,85
51955,2,27
51956,0,14
51956,1,13
51956,2,90
51957,0,32
51957,1,0
51957,2,63
51958,0,70
51958,1,75
51958,2,32
51959,0,46
51959,1,26
51959,2,52
51960,0,22
51960,1,85
51960,2,50
51961,0,23
51961,1,9
51961,2,83
51962,0,80
51962,1,13
51962,2,21
51963,0,28
51963,1,64
51963,2,102
51964,0,34
51964,1,16
51964,2,69
51965,0,3
51965,1,46
51965,2,31
51966,0,84
51966,1,85
51966,2,43
51967,0,8
51967,1,65
51967,2,57
51968,0,65
51968,1,35
51968,2,26
51969,0,73
51969,1,29
51969,2,92
51970,0,36
51970,1,35
51970,2,24
51971,0,1
51971,1,85
51971,2,61
51972,0,49
51972,1,14
51972,2,96
51973,0,14
51973,1,42
51973,2,22
51974,0,86
51974,1,50
51974,2,2
51975,0,93
51975,1,72
51975,2,77
51976,0,74
51976,1,101
51976,2,74
51977,0,7
51977,1,4
51977,2,97
51978,0,69
51978,1,84
51978,2,94
51979,0,73
51979,1,101
51979,2,52
51980,0,84
51980,1,11
51980,2,61
51981,0,84
51981,1,52
51981,2,7
51982,0,84
51982,1,62
51982,2,75
51983,0,3
51983,1,69
51983,2,63
51984,0,57
51984,1,58
51984,2,65
51985,0,7
51985,1,46
51985,2,82
51986,0,16
51986,1,42
51986,2,16
51987,0,82
51987,1,96
51987,2,7
51988,0,39
51988,1,28
51988,2,58
51989,0,67
51989,1,36
51989,2,35
51990,0,28
51990,1,21
51990,2,76
51991,0,16
51991,1,59
51991,2,86
51992,0,58
51992,1,23
51992,2,41
51993,0,22
51993,1,95
51993,2,89
51994,0,3
51994,1,42
51994,2,90
51995,0,41
51995,1,30
51995,2,22
51996,0,54
51996,1,63
51996,2,13
51997,0,9
51997,1,81
51997,2,45
51998,0,77
51998,1,54
51998,2,54
51999,0,71
51999,1,65
51999,2,45
52000,0,1
52000,1,66
52000,2,35
52001,0,24
52001,1,15
52001,2,52
52002,0,25
52002,1,61
52002,2,6
52003,0,75
52003,1,9
52003,2,19
52004,0,38
52004,1,72
52004,2,59
52005,0,4
52005,1,12
52005,2,19
52006,0,93
52006,1,10
52006,2,43
52007,0,45
52007,1,15
52007,2,95
52008,0,67
52008,1,26
52008,2,66
52009,0,28
52009,1,60
52009,2,98
52010,0,7
52010,1,5
52010,2,97
52011,0,9
52011,1,20
52011,2,43
52012,0,28
52012,1,45
52012,2,19
52013,0,14
52013,1,64
52013,2,63
52014,0,35
52014,1,92
52014,2,95
52015,0,8
52015,1,12
52015,2,81
52016,0,48
52016,1,15
52016,2,37
52017,0,14
52017,1,56
52017,2,88
52018,0,9
52018,1,69
52018,2,9
52019,0,22
52019,1,27
52019,2,35
52020,0,62
52020,1,51
52020,2,45
52021,0,28
52021,1,17
52021,2,35
52022,0,29
52022,1,54
52022,2,38
52023,0,27
52023,1,94
52023,2,85
52024,0,32
52024,1,74
52024,2,77
52025,0,78
52025,1,58
52025,2,38
52026,0,28
52026,1,27
52026,2,28
52027,0,14
52027,1,51
52027,2,56
52028,0,10
52028,1,23
52028,2,98
52029,0,70
52029,1,13
52029,2,30
52030,0,4
52030,1,12
52030,2,73
52031,0,85
52031,1,69
52031,2,16
52032,0,73
52032,1,55
52032,2,52
52033,0,21
52033,1,42
52033,2,55
52034,0,18
52034,1,2
52034,2,26
52035,0,0
52035,1,46
52035,2,33
52036,0,25
52036,1,71
52036,2,33
52037,0,36
52037,1,42
52037,2,54
52038,0,36
52038,1,16
52038,2,23
52039,0,3
52039,1,94
52039,2,49
52040,0,35
52040,1,2
52040,2,18
52041,0,72
52041,1,13
52041,2,91
52042,0,16
52042,1,51
52042,2,22
52043,0,35
52043,1,99
52043,2,99
52044,0,62
52044,1,2
52044,2,2
52045,0,5
52045,1,46
52045,2,63
52046,0,18
52046,1,13
52046,2,71
52047,0,73
52047,1,16
52047,2,73
52048,0,43
52048,1,51
52048,2,75
52049,0,65
52049,1,65
52049,2,14
52050,0,70
52050,1,97
52050,2,7
52051,0,20
52051,1,14
52051,2,102
52052,0,18
52052,1,93
52052,2,73
52053,0,44
52053,1,44
52053,2,49
52054,0,14
52054,1,45
52054,2,48
52055,0,28
52055,1,26
52055,2,16
52056,0,70
52056,1,46
52056,2,44
52057,0,43
52057,1,19
52057,2,22
52058,0,87
52058,1,11
52058,2,88
52059,0,34
52059,1,13
52059,2,64
52060,0,71
52060,1,43
52060,2,64
52061,0,52
52061,1,42
52061,2,31
52062,0,70
52062,1,42
52062,2,7
52063,0,26
52063,1,78
52063,2,56
52064,0,62
52064,1,5
52064,2,28
52065,0,96
52065,1,26
52065,2,73
52066,0,8
52066,1,13
52066,2,46
52067,0,58
52067,1,31
52067,2,21
52068,0,23
52068,1,23
52068,2,65
52069,0,87
52069,1,30
52069,2,16
52070,0,37
52070,1,60
52070,2,88
52071,0,74
52071,1,61
52071,2,62
52072,0,52
52072,1,99
52072,2,64
52073,0,62
52073,1,46
52073,2,32
52074,0,86
52074,1,16
52074,2,65
52075,0,69
52075,1,19
52075,2,35
52076,0,16
52076,1,13
52076,2,73
52077,0,77
52077,1,71
52077,2,67
52078,0,8
52078,1,12
52078,2,8
52079,0,81
52079,1,76
52079,2,15
52080,0,90
52080,1,94
52080,2,78
52081,0,49
52081,1,51
52081,2,16
52082,0,56
52082,1,5
52082,2,38
52083,0,8
52083,1,83
52083,2,92
52084,0,26
52084,1,74
52084,2,100
52085,0,37
52085,1,91
52085,2,57
52086,0,34
52086,1,73
52086,2,12
52087,0,8
52087,1,69
52087,2,67
52088,0,56
52088,1,57
52088,2,49
52089,0,66
52089,1,27
52089,2,4
52090,0,2
52090,1,89
52090,2,12
52091,0,15
52091,1,26
52091,2,73
52092,0,8
52092,1,55
52092,2,64
52093,0,22
52093,1,96
52093,2,15
52094,0,53
52094,1,1
52094,2,81
52095,0,91
52095,1,89
52095,2,63
52096,0,42
52096,1,70
52096,2,9
52097,0,52
52097,1,3
52097,2,57
52098,0,102
52098,1,30
52098,2,51
52099,0,7
52099,1,22
52099,2,94
52100,0,37
52100,1,26
52100,2,81
52101,0,74
52101,1,78
52101,2,50
52102,0,23
52102,1,65
52102,2,74
52103,0,26
52103,1,27
52103,2,100
52104,0,12
52104,1,45
52104,2,31
52105,0,18
52105,1,15
52105,2,1
52106,0,62
52106,1,31
52106,2,60
52107,0,68
52107,1,63
52107,2,14
52108,0,44
52108,1,87
52108,2,28
52109,0,38
52109,1,31
52109,2,35
52110,0,36
52110,1,89
52110,2,65
52111,0,3
52111,1,6
52111,2,61
52112,0,0
52112,1,63
52112,2,17
52113,0,21
52113,1,95
52113,2,57
52114,0,9
52114,1,72
52114,2,28
52115,0,22
52115,1,65
52115,2,90
52116,0,36
52116,1,19
52116,2,54
52117,0,38
52117,1,17
52117,2,96
52118,0,26
52118,1,51
52118,2,51
52119,0,96
52119,1,8
52119,2,8
52120,0,21
52120,1,6
52120,2,52
52121,0,8
52121,1,49
52121,2,42
52122,0,34
52122,1,59
52122,2,44
52123,0,35
52123,1,16
52123,2,18
52124,0,51
52124,1,31
52124,2,88
52125,0,58
52125,1,53
52125,2,67
52126,0,65
52126,1,61
52126,2,18
52127,0,43
52127,1,40
52127,2,90
52128,0,43
52128,1,46
52128,2,89
52129,0,14
52129,1,53
52129,2,1
52130,0,0
52130,1,27
52130,2,10
52131,0,20
52131,1,51
52131,2,101
52132,0,36
52132,1,90
52132,2,0
52133,0,2
52133,1,3
52133,2,55
52134,0,71
52134,1,39
52134,2,92
52135,0,10
52135,1,7
52135,2,34
52136,0,36
52136,1,29
52136,2,42
52137,0,90
52137,1,82
52137,2,57
52138,0,71
52138,1,69
52138,2,75
52139,0,65
52139,1,83
52139,2,23
52140,0,14
52140,1,69
52140,2,14
52141,0,0
52141,1,2
52141,2,54
52142,0,52
52142,1,70
52142,2,40
52143,0,39
52143,1,21
52143,2,8
52144,0,35
52144,1,58
52144,2,8
52145,0,18
52145,1,68
52145,2,13
52146,0,4
52146,1,85
52146,2,47
52147,0,22
52147,1,34
52147,2,7
52148,0,34
52148,1,33
52148,2,29
52149,0,39
52149,1,91
52149,2,29
52150,0,74
52150,1,83
52150,2,92
52151,0,1
52151,1,0
52151,2,47
52152,0,10
52152,1,83
52152,2,90
52153,0,10
52153,1,38
52153,2,89
52154,0,1
52154,1,12
52154,2,44
52155,0,72
52155,1,55
52155,2,25
52156,0,82
52156,1,16
52156,2,4
52157,0,29
52157,1,5
52157,2,76
52158,0,73
52158,1,21
52158,2,78
52159,0,56
52159,1,14
52159,2,32
52160,0,1
52160,1,72
52160,2,6
52161,0,82
52161,1,92
52161,2,99
52162,0,10
52162,1,82
52162,2,22
52163,0,21
52163,1,47
52163,2,12
52164,0,44
52164,1,101
52164,2,54
52165,0,96
52165,1,88
52165,2,54
52166,0,10
52166,1,79
52166,2,18
52167,0,39
52167,1,99
52167,2,44
52168,0,54
52168,1,49
52168,2,33
52169,0,7
52169,1,61
52169,2,101
52170,0,96
52170,1,32
52170,2,29
52171,0,42
52171,1,87
52171,2,5
52172,0,87
52172,1,49
52172,2,21
52173,0,51
52173,1,95
52173,2,3
52174,0,100
52174,1,13
52174,2,7
52175,0,56
52175,1,92
52175,2,82
52176,0,9
52176,1,46
52176,2,25
52177,0,2
52177,1,88
52177,2,88
52178,0,24
52178,1,79
52178,2,20
52179,0,101
52179,1,79
52179,2,1
52180,0,1
52180,1,81
52180,2,75
52181,0,83
52181,1,49
52181,2,48
52182,0,31
52182,1,1
52182,2,55
52183,0,75
52183,1,99
52183,2,61
52184,0,10
52184,1,86
52184,2,14
52185,0,22
52185,1,81
52185,2,73
52186,0,10
52186,1,96
52186,2,25
52187,0,47
52187,1,92
52187,2,17
52188,0,42
52188,1,67
52188,2,82
52189,0,72
52189,1,77
52189,2,11
52190,0,7
52190,1,21
52190,2,99
52191,0,45
52191,1,6
52191,2,76
52192,0,98
52192,1,7
52192,2,32
52193,0,3
52193,1,81
52193,2,53
52194,0,47
52194,1,33
52194,2,82
52195,0,60
52195,1,0
52195,2,36
52196,0,9
52196,1,71
52196,2,91
52197,0,70
52197,1,92
52197,2,42
52198,0,77
52198,1,6
52198,2,32
52199,0,2
52199,1,89
52199,2,41
52200,0,97
52200,1,40
52200,2,67
52201,0,30
52201,1,40
52201,2,28
52202,0,21
52202,1,16
52202,2,47
52203,0,10
52203,1,40
52203,2,81
52204,0,38
52204,1,35
52204,2,22
52205,0,38
52205,1,62
52205,2,83
52206,0,21
52206,1,62
52206,2,85
52207,0,7
52207,1,4
52207,2,71
52208,0,12
52208,1,19
52208,2,38
52209,0,53
52209,1,4
52209,2,0
52210,0,31
52210,1,49
52210,2,7
52211,0,17
52211,1,31
52211,2,37
52212,0,38
52212,1,58
52212,2,89
52213,0,5
52213,1,35
52213,2,0
52214,0,5
52214,1,51
52214,2,41
52215,0,91
52215,1,53
52215,2,16
52216,0,59
52216,1,4
52216,2,14
52217,0,14
52217,1,52
52217,2,99
52218,0,38
52218,1,16
52218,2,7
52219,0,16
52219,1,51
52219,2,17
52220,0,11
52220,1,46
52220,2,2
52221,0,99
52221,1,13
52221,2,56
52222,0,1
52222,1,85
52222,2,13
52223,0,40
52223,1,95
52223,2,37
52224,0,22
52224,1,33
52224,2,63
52225,0,17
52225,1,41
52225,2,21
52226,0,38
52226,1,33
52226,2,13
52227,0,4
52227,1,60
52227,2,4
52228,0,38
52228,1,6
52228,2,80
52229,0,29
52229,1,76
52229,2,79
52230,0,37
52230,1,31
52230,2,96
52231,0,63
52231,1,46
52231,2,28
52232,0,56
52232,1,0
52232,2,89
52233,0,66
52233,1,55
52233,2,7
52234,0,8
52234,1,28
52234,2,16
52235,0,29
52235,1,3
52235,2,93
52236,0,16
52236,1,87
52236,2,1
52237,0,1
52237,1,95
52237,2,63
52238,0,79
52238,1,64
52238,2,3
52239,0,80
52239,1,35
52239,2,40
52240,0,94
52240,1,35
52240,2,11
52241,0,8
52241,1,2
52241,2,22
52242,0,46
52242,1,17
52242,2,83
52243,0,12
52243,1,37
52243,2,7
52244,0,61
52244,1,13
52244,2,96
52245,0,60
52245,1,62
52245,2,33
52246,0,4
52246,1,24
52246,2,10
52247,0,18
52247,1,25
52247,2,65
52248,0,22
52248,1,84
52248,2,86
52249,0,20
52249,1,79
52249,2,15
52250,0,2
52250,1,71
52250,2,73
52251,0,37
52251,1,22
52251,2,94
52252,0,63
52252,1,46
52252,2,29
52253,0,3
52253,1,91
52253,2,38
52254,0,31
52254,1,53
52254,2,6
52255,0,17
52255,1,78
52255,2,83
52256,0,1
52256,1,60
52256,2,6
52257,0,31
52257,1,76
52257,2,24
52258,0,23
52258,1,51
52258,2,38
52259,0,85
52259,1,27
52259,2,55
52260,0,89
52260,1,33
52260,2,18
52261,0,59
52261,1,5
52261,2,34
52262,0,41
52262,1,55
52262,2,26
52263,0,87
52263,1,74
52263,2,23
52264,0,90
52264,1,54
52264,2,52
52265,0,12
52265,1,3
52265,2,16
52266,0,41
52266,1,14
52266,2,26
52267,0,79
52267,1,11
52267,2,67
52268,0,16
52268,1,19
52268,2,83
52269,0,40
52269,1,82
52269,2,4
52270,0,52
52270,1,50
52270,2,0
52271,0,48
52271,1,19
52271,2,44
52272,0,23
52272,1,53
52272,2,93
52273,0,31
52273,1,64
52273,2,90
52274,0,59
52274,1,48
52274,2,6
52275,0,31
52275,1,51
52275,2,44
52276,0,88
52276,1,35
52276,2,71
52277,0,24
52277,1,50
52277,2,82
52278,0,30
52278,1,26
52278,2,65
52279,0,12
52279,1,40
52279,2,50
52280,0,22
52280,1,69
52280,2,58
52281,0,58
52281,1,78
52281,2,101
52282,0,75
52282,1,57
52282,2,22
52283,0,99
52283,1,9
52283,2,39
52284,0,13
52284,1,61
52284,2,45
52285,0,60
52285,1,70
52285,2,7
52286,0,77
52286,1,63
52286,2,89
52287,0,76
52287,1,3
52287,2,100
52288,0,90
52288,1,22
52288,2,27
52289,0,62
52289,1,11
52289,2,69
52290,0,19
52290,1,13
52290,2,22
52291,0,88
52291,1,43
52291,2,5
52292,0,32
52292,1,63
52292,2,67
52293,0,39
52293,1,29
52293,2,1
52294,0,60
52294,1,74
52294,2,17
52295,0,99
52295,1,29
52295,2,67
52296,0,98
52296,1,97
52296,2,34
52297,0,98
52297,1,95
52297,2,102
52298,0,30
52298,1,49
52298,2,65
52299,0,30
52299,1,12
52299,2,2
52300,0,60
52300,1,35
52300,2,24
52301,0,5
52301,1,38
52301,2,36
52302,0,26
52302,1,25
52302,2,3
52303,0,7
52303,1,18
52303,2,25
52304,0,17
52304,1,42
52304,2,45
52305,0,1
52305,1,19
52305,2,21
52306,0,38
52306,1,77
52306,2,58
52307,0,36
52307,1,54
52307,2,45
52308,0,63
52308,1,15
52308,2,21
52309,0,3
52309,1,13
52309,2,42
52310,0,15
52310,1,23
52310,2,91
52311,0,22
52311,1,54
52311,2,70
52312,0,4
52312,1,15
52312,2,59
52313,0,10
52313,1,22
52313,2,54
52314,0,74
52314,1,64
52314,2,35
52315,0,42
52315,1,90
52315,2,21
52316,0,86
52316,1,64
52316,2,85
52317,0,38
52317,1,31
52317,2,57
52318,0,50
52318,1,4
52318,2,54
52319,0,52
52319,1,45
52319,2,91
52320,0,68
52320,1,4
52320,2,12
52321,0,22
52321,1,17
52321,2,7
52322,0,11
52322,1,23
52322,2,101
52323,0,10
52323,1,102
52323,2,6
52324,0,74
52324,1,99
52324,2,49
52325,0,30
52325,1,45
52325,2,1
52326,0,69
52326,1,5
52326,2,50
52327,0,10
52327,1,49
52327,2,71
52328,0,12
52328,1,31
52328,2,19
52329,0,96
52329,1,0
52329,2,8
52330,0,72
52330,1,95
52330,2,66
52331,0,59
52331,1,69
52331,2,0
52332,0,1
52332,1,29
52332,2,50
52333,0,34
52333,1,3
52333,2,77
52334,0,102
52334,1,10
52334,2,88
52335,0,12
52335,1,95
52335,2,47
52336,0,1
52336,1,94
52336,2,86
52337,0,1
52337,1,25
52337,2,40
52338,0,85
52338,1,93
52338,2,0
52339,0,7
52339,1,43
52339,2,31
52340,0,1
52340,1,62
52340,2,25
52341,0,36
52341,1,98
52341,2,0
52342,0,16
52342,1,19
52342,2,81
52343,0,63
52343,1,13
52343,2,46
52344,0,11
52344,1,75
52344,2,27
52345,0,22
52345,1,29
52345,2,3
52346,0,22
52346,1,85
52346,2,17
52347,0,69
52347,1,35
52347,2,88
52348,0,10
52348,1,75
52348,2,77
52349,0,98
52349,1,67
52349,2,21
52350,0,74
52350,1,67
52350,2,67
52351,0,42
52351,1,85
52351,2,28
52352,0,61
52352,1,69
52352,2,72
52353,0,35
52353,1,13
52353,2,8
52354,0,101
52354,1,93
52354,2,66
52355,0,85
52355,1,35
52355,2,82
52356,0,52
52356,1,13
52356,2,98
52357,0,52
52357,1,31
52357,2,60
52358,0,45
52358,1,30
52358,2,16
52359,0,95
52359,1,14
52359,2,6
52360,0,16
52360,1,51
52360,2,60
52361,0,10
52361,1,54
52361,2,35
52362,0,91
52362,1,12
52362,2,32
52363,0,49
52363,1,12
52363,2,26
52364,0,63
52364,1,75
52364,2,31
52365,0,97
52365,1,42
52365,2,40
52366,0,62
52366,1,19
52366,2,20
52367,0,44
52367,1,34
52367,2,28
52368,0,89
52368,1,35
52368,2,11
52369,0,87
52369,1,28
52369,2,20
52370,0,44
52370,1,14
52370,2,76
52371,0,61
52371,1,10
52371,2,17
52372,0,12
52372,1,44
52372,2,89
52373,0,45
52373,1,77
52373,2,2
52374,0,84
52374,1,7
52374,2,1
52375,0,38
52375,1,55
52375,2,84
52376,0,88
52376,1,52
52376,2,29
52377,0,46
52377,1,61
52377,2,89
52378,0,84
52378,1,13
52378,2,1
52379,0,68
52379,1,22
52379,2,16
52380,0,44
52380,1,97
52380,2,97
52381,0,21
52381,1,28
52381,2,57
52382,0,95
52382,1,102
52382,2,77
52383,0,72
52383,1,28
52383,2,100
52384,0,63
52384,1,30
52384,2,12
52385,0,78
52385,1,31
52385,2,70
52386,0,64
52386,1,8
52386,2,68
52387,0,97
52387,1,2
52387,2,58
52388,0,4
52388,1,62
52388,2,7
52389,0,55
52389,1,69
52389,2,71
52390,0,34
52390,1,12
52390,2,97
52391,0,93
52391,1,43
52391,2,65
52392,0,78
52392,1,51
52392,2,71
52393,0,26
52393,1,94
52393,2,44
52394,0,66
52394,1,91
52394,2,31
52395,0,3
52395,1,92
52395,2,101
52396,0,13
52396,1,55
52396,2,40
52397,0,42
52397,1,13
52397,2,98
52398,0,10
52398,1,62
52398,2,19
52399,0,63
52399,1,93
52399,2,91
52400,0,71
52400,1,50
52400,2,7
52401,0,0
52401,1,16
52401,2,35
52402,0,8
52402,1,78
52402,2,10
52403,0,16
52403,1,1
52403,2,14
52404,0,2
52404,1,9
52404,2,15
52405,0,1
52405,1,77
52405,2,74
52406,0,1
52406,1,42
52406,2,74
52407,0,84
52407,1,41
52407,2,93
52408,0,36
52408,1,45
52408,2,96
52409,0,23
52409,1,44
52409,2,60
52410,0,3
52410,1,20
52410,2,69
52411,0,16
52411,1,31
52411,2,9
52412,0,35
52412,1,20
52412,2,39
52413,0,84
52413,1,45
52413,2,83
52414,0,6
52414,1,14
52414,2,49
52415,0,1
52415,1,52
52415,2,8
52416,0,1
52416,1,0
52416,2,17
52417,0,14
52417,1,14
52417,2,83
52418,0,25
52418,1,53
52418,2,58
52419,0,5
52419,1,40
52419,2,19
52420,0,26
52420,1,44
52420,2,37
52421,0,16
52421,1,44
52421,2,83
52422,0,22
52422,1,45
52422,2,34
52423,0,76
52423,1,53
52423,2,79
52424,0,22
52424,1,25
52424,2,10
52425,0,38
52425,1,16
52425,2,50
52426,0,38
52426,1,53
52426,2,19
52427,0,35
52427,1,21
52427,2,71
52428,0,67
52428,1,11
52428,2,6
52429,0,23
52429,1,31
52429,2,54
52430,0,5
52430,1,82
52430,2,57
52431,0,88
52431,1,47
52431,2,91
52432,0,3
52432,1,22
52432,2,51
52433,0,2
52433,1,86
52433,2,71
52434,0,16
52434,1,26
52434,2,58
52435,0,67
52435,1,59
52435,2,43
52436,0,68
52436,1,96
52436,2,5
52437,0,63
52437,1,67
52437,2,13
52438,0,67
52438,1,5
52438,2,39
52439,0,87
52439,1,28
52439,2,22
52440,0,65
52440,1,19
52440,2,54
52441,0,52
52441,1,44
52441,2,74
52442,0,38
52442,1,6
52442,2,83
52443,0,40
52443,1,57
52443,2,21
52444,0,67
52444,1,84
52444,2,61
52445,0,47
52445,1,4
52445,2,93
52446,0,75
52446,1,52
52446,2,32
52447,0,36
52447,1,4
52447,2,14
52448,0,41
52448,1,45
52448,2,55
52449,0,1
52449,1,81
52449,2,21
52450,0,30
52450,1,44
52450,2,48
52451,0,10
52451,1,67
52451,2,20
52452,0,22
52452,1,87
